"game_date","game_time_start","away_team","away_points","home_team","home_points","season","game_code","home_rpm","away_rpm"
"2016-01-11","7:30p","San Antonio Spurs",106,"Brooklyn Nets",79,2016,"201601110BRK",-1.43242361111111,2.55871666666667
"2016-01-11","8:00p","Washington Wizards",114,"Chicago Bulls",100,2016,"201601110CHI",0.131955419762517,0.239864583333333
"2016-01-11","10:30p","Miami Heat",103,"Golden State Warriors",111,2016,"201601110GSW",3.06250347222222,0.266483333333333
"2016-01-12","8:30p","Cleveland Cavaliers",110,"Dallas Mavericks",107,2016,"201601120DAL",0.286366037735849,2.14680314465409
"2016-01-12","7:30p","San Antonio Spurs",109,"Detroit Pistons",99,2016,"201601120DET",0.215863194444444,2.92257986111111
"2016-01-12","7:00p","Phoenix Suns",97,"Indiana Pacers",116,2016,"201601120IND",0.575170138888889,-1.85728888888889
"2016-01-12","10:30p","New Orleans Pelicans",91,"Los Angeles Lakers",95,2016,"201601120LAL",-2.46034097222222,-0.84095625
"2016-01-12","8:00p","Houston Rockets",107,"Memphis Grizzlies",91,2016,"201601120MEM",-0.206141666666667,0.00906048191097827
"2016-01-12","8:00p","Chicago Bulls",101,"Milwaukee Bucks",106,2016,"201601120MIL",-0.307029861111111,0.707819444444444
"2016-01-12","8:00p","Oklahoma City Thunder",101,"Minnesota Timberwolves",96,2016,"201601120MIN",-0.671205555555556,1.93042152777778
"2016-01-12","7:30p","Boston Celtics",114,"New York Knicks",120,2016,"201601120NYK",-1.06288591070065,1.06331713075481
"2016-01-13","8:00p","Indiana Pacers",94,"Boston Celtics",103,2016,"201601130BOS",1.25040555555556,0.693851656365025
"2016-01-13","7:30p","New York Knicks",104,"Brooklyn Nets",110,2016,"201601130BRK",-1.05761388888889,-1.08662592875495
"2016-01-13","7:00p","Atlanta Hawks",84,"Charlotte Hornets",107,2016,"201601130CHO",-0.0738312499999999,0.853130555555556
"2016-01-13","9:00p","Golden State Warriors",110,"Denver Nuggets",112,2016,"201601130DEN",-0.529128472222222,1.86741736111111
"2016-01-13","8:00p","Minnesota Timberwolves",104,"Houston Rockets",107,2016,"201601130HOU",-0.831571527777778,-0.25185
"2016-01-13","10:30p","Miami Heat",90,"Los Angeles Clippers",104,2016,"201601130LAC",0.356082638888889,0.1234875
"2016-01-13","8:00p","Dallas Mavericks",89,"Oklahoma City Thunder",108,2016,"201601130OKC",0.875938888888889,-1.26757569444444
"2016-01-13","10:00p","Utah Jazz",85,"Portland Trail Blazers",99,2016,"201601130POR",0.238670138888889,0.180290277777778
"2016-01-13","10:00p","New Orleans Pelicans",109,"Sacramento Kings",97,2016,"201601130SAC",-0.0888548611111111,-0.67456875
"2016-01-13","7:00p","Milwaukee Bucks",101,"Washington Wizards",106,2016,"201601130WAS",0.152045833333333,-0.391966666666667
"2016-01-14","10:30p","Los Angeles Lakers",98,"Golden State Warriors",116,2016,"201601140GSW",2.27177708333333,-2.47926527777778
"2016-01-14","8:00p","Detroit Pistons",101,"Memphis Grizzlies",103,2016,"201601140MEM",-0.281963194444444,0.210866666666667
"2016-01-14","3:00p","Toronto Raptors",106,"Orlando Magic",103,2016,"201601140ORL",0.436630188679245,1.05046981132075
"2016-01-14","7:00p","Chicago Bulls",115,"Philadelphia 76ers",111,2016,"201601140PHI",-2.41452103905906,0.153753302302176
"2016-01-14","8:00p","Cleveland Cavaliers",95,"San Antonio Spurs",99,2016,"201601140SAS",3.11027708333333,2.32623541666667
"2016-01-14","9:00p","Sacramento Kings",103,"Utah Jazz",101,2016,"201601140UTA",0.00149861111111116,0.01609375
"2016-01-15","7:30p","Phoenix Suns",103,"Boston Celtics",117,2016,"201601150BOS",1.09192361111111,-1.68720694444444
"2016-01-15","7:30p","Portland Trail Blazers",116,"Brooklyn Nets",104,2016,"201601150BRK",-1.40287777777778,0.499298611111111
"2016-01-15","8:00p","Dallas Mavericks",83,"Chicago Bulls",77,2016,"201601150CHI",0.125116666666667,0.2671875
"2016-01-15","9:00p","Miami Heat",98,"Denver Nuggets",95,2016,"201601150DEN",-0.553413194444444,0.444132638888889
"2016-01-15","9:30p","Cleveland Cavaliers",91,"Houston Rockets",77,2016,"201601150HOU",0.0492374999999998,1.99516702548788
"2016-01-15","7:00p","Washington Wizards",118,"Indiana Pacers",104,2016,"201601150IND",0.462399305555556,0.1400875
"2016-01-15","8:00p","Atlanta Hawks",101,"Milwaukee Bucks",108,2016,"201601150MIL",-0.270158490566038,1.30296729559748
"2016-01-15","8:00p","Charlotte Hornets",107,"New Orleans Pelicans",109,2016,"201601150NOP",-0.413230555555556,0.293036111111111
"2016-01-15","7:00p","Minnesota Timberwolves",93,"Oklahoma City Thunder",113,2016,"201601150OKC",1.34503680555556,-0.978256944444445
"2016-01-16","7:30p","Brooklyn Nets",86,"Atlanta Hawks",114,2016,"201601160ATL",0.887369261754289,-1.52817847222222
"2016-01-16","7:00p","Milwaukee Bucks",105,"Charlotte Hornets",92,2016,"201601160CHO",0.115679166666667,-0.548870833333334
"2016-01-16","7:30p","Golden State Warriors",95,"Detroit Pistons",113,2016,"201601160DET",0.386685416666667,3.09257430555556
"2016-01-16","10:30p","Sacramento Kings",110,"Los Angeles Clippers",103,2016,"201601160LAC",0.397451388888889,-0.152936111111111
"2016-01-16","8:00p","New York Knicks",95,"Memphis Grizzlies",103,2016,"201601160MEM",-0.2618875,-1.05562361111111
"2016-01-16","7:30p","Portland Trail Blazers",89,"Philadelphia 76ers",114,2016,"201601160PHI",-2.20551805555556,0.00673194444444448
"2016-01-16","9:00p","Los Angeles Lakers",82,"Utah Jazz",109,2016,"201601160UTA",-0.0301097222222223,-2.74334583333333
"2016-01-16","7:30p","Boston Celtics",119,"Washington Wizards",117,2016,"201601160WAS",0.994245138888889,1.13302062356781
"2016-01-17","8:00p","Indiana Pacers",126,"Denver Nuggets",129,2016,"201601170DEN",-0.500326411556358,-0.187427261995695
"2016-01-17","9:30p","Houston Rockets",112,"Los Angeles Lakers",95,2016,"201601170LAL",-2.587075,-0.936407638888889
"2016-01-17","3:30p","Phoenix Suns",87,"Minnesota Timberwolves",117,2016,"201601170MIN",-0.799022916666667,-1.37139097222222
"2016-01-17","7:00p","Miami Heat",74,"Oklahoma City Thunder",99,2016,"201601170OKC",1.68505138888889,0.254921527777778
"2016-01-17","7:00p","Dallas Mavericks",83,"San Antonio Spurs",112,2016,"201601170SAS",2.48240555555556,-0.252326388888889
"2016-01-18","5:00p","Orlando Magic",81,"Atlanta Hawks",98,2016,"201601180ATL",0.943464129453434,-0.391336111111111
"2016-01-18","2:00p","Utah Jazz",119,"Charlotte Hornets",124,2016,"201601180CHO",0.718961494252874,0.414589655172414
"2016-01-18","8:00p","Golden State Warriors",132,"Cleveland Cavaliers",98,2016,"201601180CLE",1.42856319444444,2.37983888888889
"2016-01-18","8:30p","Boston Celtics",113,"Dallas Mavericks",118,2016,"201601180DAL",0.228006918238994,1.16502578616352
"2016-01-18","3:30p","Chicago Bulls",111,"Detroit Pistons",101,2016,"201601180DET",0.240733333333333,0.245217361111111
"2016-01-18","10:30p","Houston Rockets",132,"Los Angeles Clippers",140,2016,"201601180LAC",1.43594465408805,-0.259128301886793
"2016-01-18","2:30p","New Orleans Pelicans",99,"Memphis Grizzlies",101,2016,"201601180MEM",0.00868055555555562,-0.766379861111111
"2016-01-18","1:00p","Philadelphia 76ers",113,"New York Knicks",119,2016,"201601180NYK",-0.32368082294121,-1.80270689655172
"2016-01-18","7:30p","Brooklyn Nets",100,"Toronto Raptors",112,2016,"201601180TOR",0.922563372456421,-1.1027161608445
"2016-01-18","2:00p","Portland Trail Blazers",108,"Washington Wizards",98,2016,"201601180WAS",0.696070833333333,0.224815972222222
"2016-01-19","9:00p","Oklahoma City Thunder",110,"Denver Nuggets",104,2016,"201601190DEN",-0.331532050836864,2.16756666666667
"2016-01-19","7:30p","Milwaukee Bucks",91,"Miami Heat",79,2016,"201601190MIA",0.334705555555556,-0.551875
"2016-01-19","8:00p","Minnesota Timberwolves",99,"New Orleans Pelicans",114,2016,"201601190NOP",-0.536893055555556,-0.670104861111111
"2016-01-19","9:00p","Indiana Pacers",97,"Phoenix Suns",94,2016,"201601190PHO",-1.92223333333333,-0.230783333333333
"2016-01-20","7:30p","Cleveland Cavaliers",91,"Brooklyn Nets",78,2016,"201601200BRK",-1.41303055555556,1.52802361111111
"2016-01-20","8:00p","Golden State Warriors",125,"Chicago Bulls",94,2016,"201601200CHI",-0.516132638888889,2.55283125
"2016-01-20","8:30p","Minnesota Timberwolves",94,"Dallas Mavericks",106,2016,"201601200DAL",-0.395984905660377,-0.895854088050315
"2016-01-20","8:00p","Detroit Pistons",123,"Houston Rockets",114,2016,"201601200HOU",-0.834715277777778,0.112064583333333
"2016-01-20","10:30p","Sacramento Kings",112,"Los Angeles Lakers",93,2016,"201601200LAL",-2.46094097222222,-0.122127777777778
"2016-01-20","7:30p","Utah Jazz",111,"New York Knicks",118,2016,"201601200NYK",-0.454774213836478,0.443954088050314
"2016-01-20","8:00p","Charlotte Hornets",95,"Oklahoma City Thunder",109,2016,"201601200OKC",1.45782777777778,-0.144059722222222
"2016-01-20","7:00p","Philadelphia 76ers",96,"Orlando Magic",87,2016,"201601200ORL",-0.230543055555556,-2.22762986111111
"2016-01-20","10:30p","Atlanta Hawks",104,"Portland Trail Blazers",98,2016,"201601200POR",0.466052777777778,1.28031666666667
"2016-01-20","7:30p","Boston Celtics",109,"Toronto Raptors",115,2016,"201601200TOR",0.714913535662199,1.14642638888889
"2016-01-20","7:00p","Miami Heat",87,"Washington Wizards",106,2016,"201601200WAS",0.634420833333333,0.122986805555556
"2016-01-21","8:00p","Los Angeles Clippers",102,"Cleveland Cavaliers",115,2016,"201601210CLE",2.0440875,1.17664791666667
"2016-01-21","9:00p","Memphis Grizzlies",102,"Denver Nuggets",101,2016,"201601210DEN",-0.659338194444444,-0.195680555555556
"2016-01-21","8:00p","Detroit Pistons",99,"New Orleans Pelicans",115,2016,"201601210NOP",-0.584979861111111,0.299209722222222
"2016-01-21","10:30p","San Antonio Spurs",117,"Phoenix Suns",89,2016,"201601210PHO",-2.51277569444444,1.58445902777778
"2016-01-21","10:00p","Atlanta Hawks",88,"Sacramento Kings",91,2016,"201601210SAC",-0.199442361111111,1.28545208333333
"2016-01-22","7:30p","Chicago Bulls",101,"Boston Celtics",110,2016,"201601220BOS",0.92058125,-0.158889583333333
"2016-01-22","7:30p","Utah Jazz",108,"Brooklyn Nets",86,2016,"201601220BRK",-1.51337152777778,0.311057638888889
"2016-01-22","8:30p","Oklahoma City Thunder",109,"Dallas Mavericks",106,2016,"201601220DAL",0.0966041666666667,1.53868055555556
"2016-01-22","10:30p","Indiana Pacers",110,"Golden State Warriors",122,2016,"201601220GSW",3.11328263888889,-0.442609722222222
"2016-01-22","8:00p","Milwaukee Bucks",98,"Houston Rockets",102,2016,"201601220HOU",-1.11370416666667,-0.24804569761789
"2016-01-22","10:30p","San Antonio Spurs",108,"Los Angeles Lakers",95,2016,"201601220LAL",-2.59977291666667,2.23100694444444
"2016-01-22","7:30p","Los Angeles Clippers",116,"New York Knicks",88,2016,"201601220NYK",-0.803122916666667,0.935465277777778
"2016-01-22","7:00p","Charlotte Hornets",120,"Orlando Magic",116,2016,"201601220ORL",0.202314465408805,-0.232743396226415
"2016-01-22","8:00p","Miami Heat",81,"Toronto Raptors",101,2016,"201601220TOR",0.746436805555555,-0.339242361111111
"2016-01-23","7:00p","New York Knicks",84,"Charlotte Hornets",97,2016,"201601230CHO",-0.227259027777778,-0.661472222222222
"2016-01-23","8:30p","Chicago Bulls",96,"Cleveland Cavaliers",83,2016,"201601230CLE",2.21764652777778,0.158446527777778
"2016-01-23","9:30p","Detroit Pistons",101,"Denver Nuggets",104,2016,"201601230DEN",-0.0517915422540101,-0.0168256944444445
"2016-01-23","8:00p","Memphis Grizzlies",101,"Minnesota Timberwolves",106,2016,"201601230MIN",-0.65818068189709,-0.246126388888889
"2016-01-23","7:00p","Milwaukee Bucks",99,"New Orleans Pelicans",116,2016,"201601230NOP",-0.38940625,-0.760938888888889
"2016-01-23","9:00p","Atlanta Hawks",95,"Phoenix Suns",98,2016,"201601230PHO",-2.30369236111111,0.715493055555556
"2016-01-23","10:30p","Los Angeles Lakers",103,"Portland Trail Blazers",121,2016,"201601230POR",0.0439833333333334,-2.63851111111111
"2016-01-23","10:30p","Indiana Pacers",97,"Sacramento Kings",108,2016,"201601230SAC",-0.473520833333333,0.032611111111111
"2016-01-24","7:30p","Oklahoma City Thunder",106,"Brooklyn Nets",116,2016,"201601240BRK",-1.00472569444444,1.8002
"2016-01-24","3:30p","Dallas Mavericks",104,"Houston Rockets",115,2016,"201601240HOU",-0.122713888888889,-0.0484756944444445
"2016-01-24","7:00p","Boston Celtics",112,"Philadelphia 76ers",92,2016,"201601240PHI",-2.04492986111111,0.846138888888889
"2016-01-24","6:00p","Los Angeles Clippers",94,"Toronto Raptors",112,2016,"201601240TOR",0.723302083333333,1.13187083333333
"2016-01-25","8:00p","Miami Heat",89,"Chicago Bulls",84,2016,"201601250CHI",0.316033333333333,-0.0222055555555556
"2016-01-25","7:00p","Minnesota Timberwolves",107,"Cleveland Cavaliers",114,2016,"201601250CLE",2.37368611111111,-0.907357638888889
"2016-01-25","9:00p","Atlanta Hawks",119,"Denver Nuggets",105,2016,"201601250DEN",-0.501019444444444,1.07662615459407
"2016-01-25","10:30p","San Antonio Spurs",90,"Golden State Warriors",120,2016,"201601250GSW",2.08161527777778,1.83805208333333
"2016-01-25","8:00p","Orlando Magic",102,"Memphis Grizzlies",108,2016,"201601250MEM",0.24240251572327,0.13172715265111
"2016-01-25","8:00p","Houston Rockets",112,"New Orleans Pelicans",111,2016,"201601250NOP",-0.704085416666667,0.1338
"2016-01-25","10:00p","Charlotte Hornets",129,"Sacramento Kings",128,2016,"201601250SAC",-0.0111540893154779,-0.489166666666667
"2016-01-25","9:00p","Detroit Pistons",95,"Utah Jazz",92,2016,"201601250UTA",0.667322036252518,0.274368055555556
"2016-01-25","7:00p","Boston Celtics",116,"Washington Wizards",91,2016,"201601250WAS",0.6843,0.694075694444444
"2016-01-26","7:30p","Miami Heat",102,"Brooklyn Nets",98,2016,"201601260BRK",-1.08197000208319,-0.0591910284008055
"2016-01-26","7:00p","Los Angeles Clippers",91,"Indiana Pacers",89,2016,"201601260IND",0.725367361111111,1.35863680555556
"2016-01-26","10:30p","Dallas Mavericks",92,"Los Angeles Lakers",90,2016,"201601260LAL",-2.68739722222222,-0.183584027777778
"2016-01-26","8:00p","Orlando Magic",100,"Milwaukee Bucks",107,2016,"201601260MIL",-0.345468055555555,-0.163421527777778
"2016-01-26","7:30p","Oklahoma City Thunder",128,"New York Knicks",122,2016,"201601260NYK",-1.39571698113208,2.229
"2016-01-26","7:00p","Phoenix Suns",103,"Philadelphia 76ers",113,2016,"201601260PHI",-1.88064722222222,-2.04492638888889
"2016-01-26","10:00p","Sacramento Kings",97,"Portland Trail Blazers",112,2016,"201601260POR",0.0856649767344954,-0.835372916666667
"2016-01-26","7:30p","Washington Wizards",89,"Toronto Raptors",106,2016,"201601260TOR",0.670420833333333,0.736045138888889
"2016-01-27","8:00p","Los Angeles Clippers",85,"Atlanta Hawks",83,2016,"201601270ATL",1.29934375,1.26671041666667
"2016-01-27","7:30p","Denver Nuggets",103,"Boston Celtics",111,2016,"201601270BOS",1.07330856309466,-0.376057365094798
"2016-01-27","7:00p","Phoenix Suns",93,"Cleveland Cavaliers",115,2016,"201601270CLE",1.47892638888889,-2.01117291666667
"2016-01-27","7:30p","Philadelphia 76ers",97,"Detroit Pistons",110,2016,"201601270DET",0.330335416666667,-1.80237986111111
"2016-01-27","10:30p","Dallas Mavericks",107,"Golden State Warriors",127,2016,"201601270GSW",1.94436527777778,-0.70135625
"2016-01-27","8:00p","Oklahoma City Thunder",126,"Minnesota Timberwolves",123,2016,"201601270MIN",-0.722454861111111,1.62417013888889
"2016-01-27","8:00p","Houston Rockets",99,"San Antonio Spurs",130,2016,"201601270SAS",2.18922435941949,-0.638772222222222
"2016-01-27","9:00p","Charlotte Hornets",73,"Utah Jazz",102,2016,"201601270UTA",0.451392361111111,-0.403676388888889
"2016-01-28","7:00p","Atlanta Hawks",92,"Indiana Pacers",111,2016,"201601280IND",0.431566557877925,0.825234027777778
"2016-01-28","10:30p","Chicago Bulls",114,"Los Angeles Lakers",91,2016,"201601280LAL",-2.84518333333333,-0.3918125
"2016-01-28","8:00p","Milwaukee Bucks",83,"Memphis Grizzlies",103,2016,"201601280MEM",-0.0419909722222222,-0.775108333333333
"2016-01-28","8:00p","Sacramento Kings",105,"New Orleans Pelicans",114,2016,"201601280NOP",-1.04106458333333,-0.343677777777778
"2016-01-28","8:00p","New York Knicks",93,"Toronto Raptors",103,2016,"201601280TOR",0.948619444444444,-1.80397083333333
"2016-01-28","7:00p","Denver Nuggets",117,"Washington Wizards",113,2016,"201601280WAS",0.609044444444445,-0.285496840497188
"2016-01-29","7:30p","Orlando Magic",94,"Boston Celtics",113,2016,"201601290BOS",0.85988748437283,-0.171467361111111
"2016-01-29","8:30p","Brooklyn Nets",79,"Dallas Mavericks",91,2016,"201601290DAL",0.0637402777777778,-0.894275694444444
"2016-01-29","7:30p","Cleveland Cavaliers",114,"Detroit Pistons",106,2016,"201601290DET",0.240158333333333,2.16716805555556
"2016-01-29","10:30p","Los Angeles Lakers",93,"Los Angeles Clippers",105,2016,"201601290LAC",0.971,-2.77884930555556
"2016-01-29","8:00p","Miami Heat",107,"Milwaukee Bucks",103,2016,"201601290MIL",-0.470521527777778,0.437506944444445
"2016-01-29","7:30p","Phoenix Suns",84,"New York Knicks",102,2016,"201601290NYK",-0.756322222222222,-1.57928194444444
"2016-01-29","8:00p","Houston Rockets",108,"Oklahoma City Thunder",116,2016,"201601290OKC",1.80434930555556,0.231493055555555
"2016-01-29","10:00p","Charlotte Hornets",91,"Portland Trail Blazers",109,2016,"201601290POR",0.310943055555556,0.0692916666666667
"2016-01-29","9:00p","Minnesota Timberwolves",90,"Utah Jazz",103,2016,"201601290UTA",0.78017917910966,-0.590067361111111
"2016-01-30","8:30p","San Antonio Spurs",103,"Cleveland Cavaliers",117,2016,"201601300CLE",2.09928055555556,2.30978055555556
"2016-01-30","8:00p","Washington Wizards",123,"Houston Rockets",122,2016,"201601300HOU",0.213915277777778,0.485187834178182
"2016-01-30","7:00p","Denver Nuggets",105,"Indiana Pacers",109,2016,"201601300IND",0.174316981132075,-0.0578623985912835
"2016-01-30","8:00p","Sacramento Kings",117,"Memphis Grizzlies",121,2016,"201601300MEM",0.0869451388888889,-0.136401388888889
"2016-01-30","7:00p","Brooklyn Nets",103,"New Orleans Pelicans",105,2016,"201601300NOP",-0.573321527777778,-1.28417262690091
"2016-01-30","5:00p","Golden State Warriors",108,"Philadelphia 76ers",105,2016,"201601300PHI",-2.08589444444444,2.54725902777778
"2016-01-30","6:30p","Detroit Pistons",107,"Toronto Raptors",111,2016,"201601300TOR",0.823050211820265,0.233559722222222
"2016-01-31","7:00p","Phoenix Suns",78,"Dallas Mavericks",91,2016,"201601310DAL",-0.348900618098479,-2.00603819444444
"2016-01-31","3:30p","Chicago Bulls",93,"Los Angeles Clippers",120,2016,"201601310LAC",1.10052083333333,-0.386438194444444
"2016-01-31","9:30p","Charlotte Hornets",101,"Los Angeles Lakers",82,2016,"201601310LAL",-2.80776527777778,-0.44416875
"2016-01-31","6:00p","Atlanta Hawks",87,"Miami Heat",105,2016,"201601310MIA",0.3436875,1.2047125
"2016-01-31","7:30p","Golden State Warriors",116,"New York Knicks",95,2016,"201601310NYK",-0.840722916666667,2.55450763888889
"2016-01-31","6:00p","Boston Celtics",114,"Orlando Magic",119,2016,"201601310ORL",-0.0987451388888888,1.10598333333333
"2016-01-31","9:00p","Minnesota Timberwolves",93,"Portland Trail Blazers",96,2016,"201601310POR",0.305619444444444,-0.408636805555556
"2016-02-01","8:00p","Dallas Mavericks",97,"Atlanta Hawks",112,2016,"201602010ATL",1.01901798736023,-0.17606207902229
"2016-02-01","7:30p","Detroit Pistons",105,"Brooklyn Nets",100,2016,"201602010BRK",-1.44485069444444,0.313009722222222
